Gene symbol,06h [339],06h [340],06h [341],12h [342],12h [343],12h [344],24h [345],24h [346],24h [347],36h [348],36h [349],36h [350],Peripheral lesion [74],Peripheral lesion [75],Peripheral lesion [124],Sham operated [69],Sham operated [70],Sham operated [123],E12.5 [84],E12.5 [86],E12.5 [87],E17.5 [336],E17.5 [337],E17.5 [338]
Mir6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437206,0,0
Mir6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548941,0,0,0,0,0
Mir6516,0,0,0,0,0.487315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir682,0,3.84793,10.5782,0,6.82241,0,4.91896,0.878862,1.62,1.07801,0,10.1542,0,0,0,0,0,0,0,0,0,0.874411,3.52709,0
Mir686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6992,0,0,0,0,1.46194,0,0,0,0.810002,0,0,0,0,0,0,0,0,0,0,0,0,0.874411,0,0
Mir703,0.726054,4.39763,3.52606,11.6888,7.30972,0.683079,4.91896,7.47033,12.96,9.70209,24.8098,3.69242,0.774017,0,0,0,0,0,1.09788,0,2.88363,5.24647,17.6355,6.93675
Mir719,0,0.549704,0,0,0.97463,0,0,0,0.810002,0,0,0,0,0,0,0,0,0,0,0,0,0.437206,0,0
Mir760,0,0,0,0,0,0,0,0.439431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir8091,0,0.549704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31225
Mir8094,1.45211,1.09941,7.05213,3.89628,4.38583,2.04924,4.91896,0.878862,4.05001,0,0,2.76931,2.32205,0,2.31275,0,0.731037,1.72046,2.74471,4.49723,2.16272,4.37206,7.05419,0
Mir8097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir8099-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437206,0,0
Mir8099-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437206,0,0
Mir8106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731037,0,0.548941,0,0,0,0,0
Mira,227.255,203.391,183.355,210.399,164.712,190.579,157.407,162.15,176.58,133.673,134.903,137.543,274.002,248.822,220.868,246.003,255.863,242.012,782.242,796.01,745.417,219.914,250.424,203.478
Mirg,26.864,34.0817,14.1043,50.6516,27.7769,37.5693,41.8111,52.7317,58.3202,97.0209,63.575,90.4643,119.973,111.886,121.998,78.721,88.4554,97.493,98.8095,112.431,185.994,138.594,169.301,85.5533
Mis12,577.939,511.775,599.431,506.516,458.076,479.521,420.571,461.403,498.961,559.487,570.625,435.705,554.97,541.062,519.791,719.313,790.982,716.86,1018.29,964.977,944.387,632.637,814.759,580.375
Mis18a,36.3027,21.9882,38.7867,58.4442,34.112,40.9847,41.8111,44.3825,52.6501,57.1345,41.8665,54.4632,47.9891,43.4185,57.2406,43.2965,45.3243,36.7032,233.3,213.297,216.272,100.12,155.192,131.798
Mis18bp1,6.53448,4.94734,17.6303,42.8591,9.25898,8.19694,22.1353,12.7435,26.7301,22.6382,7.75305,12.9235,23.2205,21.7093,16.7674,12.7922,22.6621,13.7637,782.79,691.931,747.58,143.403,289.222,143.36
Misp,66.797,73.6604,42.3128,23.3777,41.4218,68.3079,27.0543,26.3659,33.2101,29.1063,31.0122,47.0783,25.5426,55.1081,34.6912,36.4084,50.4415,29.8214,15.9193,30.1957,25.2317,13.5534,0,20.8103
Mitd1,107.456,84.1047,116.36,74.0293,71.148,92.2156,76.2438,73.8244,97.2003,83.0068,65.1256,53.5401,47.9891,43.4185,45.6768,72.8169,84.0692,51.6139,79.5965,67.4585,77.8579,83.0691,81.1232,69.3675
Mitf,111.812,62.1166,63.4692,89.6144,80.4069,77.871,110.677,122.601,115.02,109.957,138.004,84.0025,103.718,118.566,100.605,102.337,110.387,81.4353,31.8386,35.9778,38.9289,52.0275,70.5419,13.8735
Mixl1,2.90422,2.74852,0,0,2.92389,4.78155,0,0.439431,2.43001,2.15602,0,4.61552,0.774017,1.66994,2.89094,0,0,0.573488,0.548941,0.642461,1.44181,1.74882,0,2.31225
Mki67,190.226,208.338,204.512,148.059,129.626,136.616,93.4602,83.4919,136.89,212.368,207.782,295.394,213.629,322.299,231.853,217.467,195.918,148.533,13686.2,12979.6,13130.6,2228.44,2535.98,1796.62
Mkks,442.893,440.313,627.639,475.346,403.497,420.776,319.732,324.74,405.811,301.843,302.369,286.162,392.427,432.515,431.906,603.199,641.119,559.151,346.931,361.706,415.963,423.652,486.739,427.766
